jamb_score,study_hours_per_week,attendance_rate,teacher_quality,distance_to_school,school_type,school_location,extra_tutorials,access_to_learning_materials,parent_involvement,it_knowledge,age,gender,socioeconomic_status,parent_education_level,assignments_completed
235,22,90,3,4.6,Private,Urban,No,Yes,High,Low,18,Female,High,Secondary,3
123,10,77,4,9.5,Public,Urban,No,No,Low,High,20,Male,Low,Unknown,1
106,13,95,3,9.3,Public,Rural,Yes,Yes,Low,Low,18,Male,Low,Tertiary,2
216,18,91,1,12.4,Public,Urban,No,Yes,Medium,High,18,Female,Medium,Unknown,1
170,24,78,1,7.5,Public,Urban,Yes,No,Low,High,15,Female,Medium,Tertiary,1
223,25,92,3,5.1,Public,Rural,Yes,No,Low,High,17,Male,Low,Secondary,3
261,34,87,2,8.8,Public,Urban,No,Yes,High,High,16,Female,Medium,Secondary,5
167,9,65,1,0.0,Private,Urban,No,Yes,Medium,High,16,Female,Medium,Tertiary,2
156,15,92,3,18.2,Public,Rural,No,Yes,Low,Medium,21,Female,High,Primary,1
218,21,97,3,8.7,Public,Rural,Yes,Yes,Low,Medium,20,Male,Low,Primary,3
138,21,99,3,16.4,Public,Urban,Yes,Yes,Medium,Medium,19,Female,Medium,Primary,2
232,17,92,3,4.9,Public,Urban,Yes,Yes,High,High,21,Female,Medium,Unknown,2
170,28,82,2,18.1,Public,Rural,Yes,Yes,Low,High,20,Male,Medium,Secondary,3
228,35,96,2,16.2,Public,Urban,No,Yes,Low,High,16,Female,High,Tertiary,5
212,14,95,3,12.8,Private,Rural,Yes,No,Medium,Medium,19,Male,Medium,Secondary,2
114,10,96,4,9.3,Public,Urban,No,Yes,High,Medium,20,Male,Medium,Primary,1
133,11,81,2,13.5,Public,Urban,Yes,No,Low,High,15,Male,High,Tertiary,1
210,40,85,2,12.6,Public,Rural,No,No,Low,Low,18,Female,Low,Primary,3
115,11,74,1,11.5,Public,Rural,No,Yes,Medium,Low,20,Female,Low,Primary,1
136,32,87,1,11.6,Private,Rural,Yes,Yes,Medium,High,21,Female,Low,Tertiary,3
143,6,68,2,2.7,Private,Urban,Yes,Yes,Low,Medium,19,Female,Medium,Tertiary,1
170,10,91,1,6.5,Public,Urban,Yes,No,Medium,Medium,19,Male,Low,Primary,1
176,14,90,3,11.6,Public,Urban,No,Yes,High,High,16,Female,Low,Primary,1
140,9,88,3,0.0,Public,Urban,Yes,No,Low,High,15,Female,High,Tertiary,1
187,18,86,1,7.3,Public,Urban,Yes,Yes,High,Low,18,Female,Medium,Primary,2
125,9,96,1,15.5,Public,Rural,No,No,Medium,Low,15,Male,Medium,Primary,1
238,17,97,3,8.0,Public,Urban,No,Yes,Medium,High,18,Male,High,Secondary,2
128,26,76,2,7.7,Public,Rural,Yes,No,High,Medium,17,Female,High,Tertiary,4
201,33,80,3,13.2,Public,Urban,Yes,Yes,Low,Low,15,Male,Low,Secondary,2
157,27,75,2,15.6,Public,Urban,Yes,Yes,Medium,High,17,Female,Medium,Unknown,2
156,23,88,4,9.7,Public,Rural,Yes,Yes,High,Medium,18,Male,High,Primary,3
191,22,76,2,11.6,Private,Urban,No,Yes,Medium,Medium,19,Female,Low,Tertiary,1
172,15,94,2,2.4,Public,Rural,Yes,Yes,Low,High,22,Male,High,Tertiary,1
200,13,98,2,5.9,Public,Rural,No,Yes,Medium,Medium,22,Male,High,Tertiary,1
117,18,72,3,13.9,Public,Urban,No,No,Low,Low,17,Female,Low,Primary,1
110,4,79,2,8.5,Public,Urban,Yes,Yes,Medium,Low,21,Male,Medium,Tertiary,1
176,11,85,3,3.5,Public,Rural,Yes,Yes,Medium,Low,21,Male,Low,Unknown,1
164,29,92,3,17.2,Public,Rural,No,No,Medium,High,18,Female,Medium,Secondary,3
267,40,100,1,14.2,Public,Rural,Yes,Yes,Medium,Medium,18,Female,Low,Unknown,4
280,32,75,2,8.9,Public,Urban,Yes,Yes,Low,Medium,21,Female,Medium,Secondary,2
154,28,80,1,10.0,Public,Urban,Yes,No,Low,Medium,22,Male,Medium,Secondary,3
335,31,92,3,8.5,Private,Urban,No,Yes,High,Medium,17,Male,Medium,Secondary,1
152,6,70,2,11.8,Public,Urban,No,Yes,Low,Medium,20,Female,Medium,Secondary,1
124,21,77,3,12.2,Public,Urban,Yes,Yes,Low,Low,15,Female,High,Tertiary,1
185,26,89,4,7.9,Public,Rural,Yes,Yes,High,Low,20,Female,Low,Secondary,3
235,25,85,3,3.5,Public,Urban,No,No,Medium,High,22,Female,Low,Secondary,2
120,13,66,2,13.0,Public,Urban,Yes,Yes,Medium,Low,19,Male,Medium,Secondary,1
188,29,100,2,0.0,Public,Rural,Yes,Yes,Low,Medium,22,Female,High,Tertiary,3
138,8,85,2,0.4,Private,Rural,Yes,Yes,Low,High,18,Female,Medium,Secondary,1
263,20,91,3,2.2,Public,Urban,Yes,Yes,Medium,Medium,15,Male,Medium,Tertiary,4
216,14,77,4,6.4,Public,Rural,Yes,Yes,Medium,Medium,18,Male,Medium,Secondary,2
215,24,89,4,0.0,Public,Urban,No,Yes,High,High,18,Male,Medium,Secondary,3
183,10,83,1,11.4,Public,Urban,No,No,Medium,Medium,22,Female,Medium,Unknown,1
107,8,62,2,15.0,Private,Urban,Yes,Yes,Low,Low,21,Male,High,Tertiary,2
188,14,75,4,12.5,Public,Urban,No,Yes,Medium,Medium,18,Female,High,Tertiary,1
165,16,91,2,15.2,Public,Urban,Yes,Yes,Low,High,15,Male,Medium,Tertiary,1
173,6,100,4,9.4,Private,Rural,No,Yes,Low,Low,16,Male,Medium,Secondary,1
145,18,86,2,8.8,Public,Urban,Yes,No,Medium,Low,19,Male,Medium,Unknown,2
112,26,91,2,9.6,Public,Rural,No,No,Low,Low,19,Female,Low,Primary,2
225,25,86,2,9.5,Public,Urban,Yes,Yes,Low,Medium,16,Male,Medium,Secondary,2
213,37,86,2,8.9,Public,Urban,Yes,Yes,High,High,18,Female,Low,Unknown,2
162,31,94,3,1.2,Private,Rural,No,No,Medium,High,16,Female,Low,Unknown,3
198,29,100,3,6.6,Public,Urban,No,Yes,Low,Low,20,Female,Medium,Unknown,3
213,23,99,3,4.8,Public,Urban,Yes,Yes,Low,High,17,Female,Low,Unknown,2
293,30,82,2,7.7,Public,Urban,Yes,No,High,High,17,Female,Medium,Secondary,2
116,22,80,2,18.9,Public,Rural,Yes,Yes,High,Medium,15,Male,Low,Secondary,2
184,17,88,4,19.2,Public,Urban,Yes,No,Medium,Medium,15,Female,Low,Primary,1
183,3,82,4,0.0,Public,Urban,No,No,Medium,High,17,Female,Medium,Tertiary,1
233,29,92,3,12.1,Public,Rural,Yes,No,High,High,20,Male,High,Secondary,4
242,15,96,1,12.4,Public,Rural,Yes,Yes,High,High,20,Female,Medium,Tertiary,2
199,13,95,3,8.5,Public,Rural,No,Yes,Low,Low,16,Female,High,Secondary,1
142,17,98,2,7.5,Public,Rural,Yes,Yes,High,Medium,22,Male,Low,Primary,1
226,23,84,4,6.0,Private,Rural,Yes,No,High,High,21,Female,High,Tertiary,1
136,4,69,3,1.3,Private,Urban,Yes,No,Low,Low,22,Female,High,Primary,1
255,28,93,2,1.4,Private,Urban,No,Yes,Medium,Low,20,Male,Medium,Primary,1
187,29,100,3,14.0,Public,Urban,No,No,Medium,High,22,Male,Medium,Secondary,3
178,10,80,4,5.0,Public,Rural,Yes,Yes,Low,Low,15,Male,Low,Secondary,1
150,29,89,2,12.2,Private,Urban,No,No,Low,Medium,21,Male,Medium,Tertiary,1
169,5,91,1,10.7,Private,Urban,Yes,No,High,Medium,16,Male,Low,Secondary,1
164,38,85,1,15.7,Public,Urban,No,Yes,Medium,Low,15,Male,High,Secondary,3
135,13,82,2,19.1,Public,Urban,Yes,Yes,Medium,High,22,Female,Low,Unknown,2
237,26,79,2,9.5,Public,Urban,No,No,Low,High,19,Female,Medium,Secondary,1
141,0,61,3,15.2,Private,Rural,Yes,No,Medium,Low,16,Female,Medium,Primary,1
170,19,74,1,5.3,Private,Urban,No,Yes,Medium,Low,17,Female,Low,Primary,2
151,20,79,4,11.7,Private,Urban,No,Yes,Low,Low,17,Male,Low,Primary,1
112,14,91,1,9.1,Public,Urban,No,Yes,Low,Low,20,Female,Medium,Primary,1
157,13,82,5,3.2,Public,Urban,Yes,No,Low,Low,21,Female,Low,Secondary,1
208,14,81,4,17.2,Public,Urban,Yes,No,Medium,High,15,Female,Low,Primary,1
154,28,75,2,13.9,Private,Urban,No,Yes,High,High,16,Female,Low,Primary,2
209,23,93,1,8.7,Private,Urban,No,No,Low,High,18,Male,Low,Unknown,1
114,29,93,2,9.0,Public,Urban,Yes,Yes,Low,Medium,21,Male,Low,Primary,2
130,11,92,2,4.8,Public,Urban,Yes,No,Medium,Medium,22,Female,Low,Secondary,1
155,14,89,1,5.8,Public,Urban,No,Yes,Medium,Medium,17,Male,Medium,Secondary,1
214,30,73,3,9.1,Public,Rural,No,Yes,Medium,High,17,Male,Low,Primary,2
227,9,84,2,7.9,Public,Urban,No,Yes,Medium,High,16,Male,Medium,Tertiary,1
146,6,100,2,8.6,Private,Rural,No,Yes,Low,Medium,16,Male,Low,Unknown,1
170,29,95,2,17.5,Private,Urban,No,Yes,Low,High,15,Female,Low,Unknown,1
217,13,72,2,10.3,Public,Rural,Yes,Yes,Low,Low,22,Female,Low,Primary,1
187,4,85,5,8.6,Public,Rural,Yes,Yes,Low,High,22,Male,Low,Primary,1
183,37,88,2,7.5,Public,Rural,No,Yes,Medium,Low,20,Male,Medium,Secondary,2
125,3,74,3,15.2,Public,Urban,Yes,No,Medium,Medium,20,Female,Low,Primary,1
229,26,66,3,15.9,Private,Urban,Yes,Yes,Low,Low,18,Male,Medium,Primary,3
210,23,87,3,10.8,Private,Urban,Yes,Yes,Low,High,22,Female,Medium,Primary,1
100,0,72,2,0.7,Public,Urban,Yes,No,Medium,High,21,Male,Medium,Secondary,1
184,18,77,3,14.1,Public,Urban,Yes,Yes,Medium,Medium,17,Male,High,Secondary,1
186,25,82,3,3.9,Public,Rural,Yes,Yes,Low,High,16,Female,Medium,Tertiary,2
167,22,83,3,2.0,Public,Urban,Yes,Yes,Low,Low,22,Male,Low,Secondary,1
121,23,81,2,10.3,Public,Urban,No,Yes,Medium,Low,17,Male,Low,Primary,1
100,10,71,2,14.3,Public,Urban,No,No,Low,Low,21,Male,Medium,Secondary,1
232,31,86,2,6.7,Private,Rural,Yes,No,Medium,Medium,22,Male,High,Tertiary,2
135,10,65,2,9.4,Public,Urban,Yes,Yes,Low,Medium,18,Female,Medium,Secondary,1
223,11,90,3,13.9,Private,Rural,No,Yes,High,High,20,Male,Medium,Unknown,1
154,6,56,3,13.6,Public,Rural,Yes,No,Medium,Low,22,Female,Low,Unknown,1
123,2,78,2,8.2,Private,Rural,No,No,Medium,Low,20,Male,Medium,Unknown,1
153,27,92,2,5.4,Private,Rural,No,No,Low,Low,21,Male,Low,Tertiary,2
179,6,75,2,11.6,Public,Urban,Yes,Yes,Medium,Low,19,Female,Medium,Secondary,1
200,24,93,2,10.1,Public,Urban,Yes,No,Medium,Low,19,Male,Low,Unknown,1
234,22,99,3,5.9,Private,Rural,Yes,No,Medium,Low,18,Male,High,Secondary,1
136,15,51,2,11.3,Public,Urban,No,Yes,High,Medium,16,Female,Low,Tertiary,1
153,30,82,3,11.7,Public,Urban,Yes,No,High,High,19,Male,Medium,Primary,1
127,12,54,3,14.4,Private,Urban,Yes,No,Low,Low,21,Male,Medium,Primary,1
102,19,79,1,14.7,Public,Urban,No,Yes,Medium,High,21,Female,Low,Unknown,1
241,25,88,3,0.0,Public,Urban,No,Yes,Medium,Medium,16,Male,Medium,Tertiary,2
246,24,65,3,10.2,Public,Urban,No,Yes,Medium,Medium,15,Female,Medium,Unknown,2
231,40,100,5,2.4,Public,Rural,Yes,Yes,Medium,High,17,Male,Low,Tertiary,4
131,3,84,2,1.8,Public,Rural,Yes,No,Low,Low,21,Male,Low,Secondary,1
100,25,72,3,11.7,Public,Rural,Yes,Yes,High,High,22,Male,Medium,Primary,2
101,19,94,2,8.9,Public,Urban,Yes,No,Medium,Low,15,Male,Medium,Tertiary,2
170,15,67,1,9.5,Public,Urban,Yes,Yes,Medium,Medium,22,Male,Medium,Secondary,1
108,29,69,2,18.9,Public,Urban,Yes,Yes,Medium,Low,21,Female,Low,Unknown,2
148,1,61,3,18.2,Public,Rural,No,No,Medium,Medium,21,Female,Low,Primary,1
183,16,100,2,9.6,Private,Urban,No,Yes,Low,Medium,19,Female,Low,Secondary,1
199,11,89,1,11.9,Public,Urban,No,Yes,Low,High,19,Male,High,Tertiary,1
244,29,95,3,0.0,Private,Urban,Yes,Yes,High,Medium,16,Female,Low,Unknown,2
240,15,91,2,10.5,Public,Rural,No,Yes,High,High,19,Male,Low,Unknown,1
117,19,86,2,0.6,Public,Rural,No,Yes,High,High,16,Male,Medium,Secondary,1
142,15,83,4,12.8,Public,Urban,No,Yes,Low,Medium,18,Male,Low,Secondary,3
255,22,92,4,0.0,Public,Urban,Yes,Yes,Medium,Medium,19,Male,Low,Secondary,3
246,29,90,4,6.6,Public,Rural,Yes,No,High,High,18,Female,High,Tertiary,4
204,20,80,2,6.8,Private,Rural,Yes,Yes,Medium,High,18,Female,High,Tertiary,1
136,7,81,2,13.0,Private,Urban,Yes,Yes,Medium,High,20,Female,Low,Primary,1
136,40,85,1,7.4,Public,Urban,Yes,Yes,Low,Low,17,Female,Medium,Tertiary,1
275,24,92,2,0.2,Public,Rural,Yes,Yes,Low,High,20,Female,High,Tertiary,2
171,0,70,2,10.8,Private,Urban,No,Yes,Low,Low,16,Male,Medium,Secondary,1
232,17,75,2,11.1,Public,Rural,No,Yes,Medium,High,18,Female,Medium,Secondary,1
119,4,91,3,11.8,Public,Urban,No,No,Low,High,17,Male,Medium,Tertiary,1
323,39,91,1,0.1,Public,Urban,Yes,Yes,High,Medium,19,Female,High,Secondary,2
236,28,94,4,4.9,Public,Rural,No,No,Low,Low,19,Female,High,Tertiary,2
188,24,75,4,2.4,Public,Rural,Yes,No,Medium,Low,18,Male,High,Secondary,2
223,20,73,3,7.9,Public,Urban,No,No,High,Medium,20,Female,Low,Secondary,1
132,14,74,1,10.2,Public,Urban,No,Yes,Medium,Low,19,Female,Medium,Tertiary,1
172,16,82,1,7.8,Private,Rural,Yes,No,Low,Medium,16,Female,High,Tertiary,1
109,13,74,2,5.2,Public,Urban,No,No,Low,Low,21,Female,Medium,Secondary,2
184,28,97,3,11.1,Public,Urban,Yes,Yes,Medium,High,19,Female,Low,Tertiary,2
114,18,82,2,3.6,Public,Urban,No,Yes,Low,Medium,15,Female,Medium,Primary,1
168,24,100,1,8.2,Private,Urban,No,Yes,High,Medium,19,Male,Medium,Secondary,1
121,20,85,3,20.0,Public,Urban,Yes,No,Medium,Low,18,Female,Low,Primary,2
186,29,62,4,5.3,Public,Urban,Yes,No,Medium,Low,17,Male,Low,Secondary,1
222,26,97,3,16.0,Public,Urban,No,No,Medium,Medium,16,Male,Medium,Tertiary,4
190,24,71,3,5.4,Public,Urban,Yes,Yes,High,High,16,Female,High,Tertiary,4
133,27,84,1,5.8,Public,Rural,Yes,Yes,Medium,High,17,Male,Low,Unknown,4
159,12,76,2,8.5,Public,Urban,No,No,Medium,Low,16,Female,Medium,Secondary,1
232,17,100,3,6.6,Public,Rural,No,Yes,High,High,22,Female,Medium,Primary,1
205,11,100,3,4.0,Private,Urban,Yes,Yes,High,Low,20,Male,Low,Unknown,1
233,26,81,2,11.9,Public,Urban,Yes,No,Low,High,18,Male,High,Secondary,1
192,4,84,2,5.7,Private,Rural,No,Yes,Low,Low,18,Male,High,Secondary,1
135,21,84,2,4.5,Public,Rural,No,No,Low,Low,17,Male,Low,Primary,1
214,22,95,2,0.6,Public,Rural,No,No,Low,Medium,18,Female,Medium,Secondary,2
235,35,88,3,15.0,Private,Rural,No,No,High,High,15,Female,High,Unknown,2
227,18,78,1,7.3,Private,Urban,No,Yes,Medium,Low,18,Male,High,Tertiary,2
179,18,78,2,14.8,Public,Urban,Yes,Yes,Low,Low,16,Male,Low,Tertiary,2
215,33,87,3,14.7,Public,Rural,Yes,Yes,Low,High,17,Female,High,Tertiary,3
141,29,94,2,8.5,Private,Rural,Yes,Yes,High,Medium,20,Female,Low,Primary,1
267,21,94,3,8.6,Public,Urban,No,Yes,High,High,15,Male,High,Secondary,1
138,18,75,2,4.5,Public,Rural,No,No,Medium,Low,18,Male,Medium,Secondary,2
138,19,88,2,12.1,Public,Urban,No,Yes,Medium,High,15,Male,Medium,Secondary,1
114,18,77,2,11.3,Public,Rural,Yes,Yes,Medium,Low,22,Female,Low,Unknown,1
160,16,92,3,9.1,Public,Urban,No,Yes,Medium,High,19,Male,Medium,Secondary,1
186,32,100,1,14.3,Private,Rural,No,No,Low,Low,19,Female,Low,Unknown,2
147,0,79,3,14.0,Public,Rural,No,Yes,Medium,High,15,Female,Low,Primary,1
160,15,91,2,4.4,Private,Rural,Yes,Yes,Medium,Medium,19,Male,High,Tertiary,1
183,24,78,4,12.7,Public,Urban,Yes,Yes,Medium,Medium,19,Female,Medium,Unknown,2
100,18,79,1,4.7,Public,Rural,No,Yes,Medium,Low,19,Female,Low,Secondary,3
114,27,81,1,7.5,Public,Urban,Yes,Yes,High,Medium,22,Male,Medium,Primary,2
230,35,86,3,17.3,Private,Rural,Yes,Yes,Medium,Medium,20,Male,High,Tertiary,3
116,12,100,3,7.9,Public,Rural,No,Yes,Medium,Medium,21,Male,Medium,Secondary,1
112,26,78,1,8.0,Public,Urban,No,Yes,Medium,Medium,21,Female,Low,Unknown,3
127,9,87,1,8.3,Private,Rural,Yes,Yes,Low,Medium,20,Male,Medium,Unknown,1
234,33,70,3,10.1,Private,Rural,No,Yes,Medium,Low,22,Female,Medium,Secondary,4
163,35,88,2,14.9,Public,Urban,Yes,Yes,Medium,High,22,Male,Medium,Primary,2
172,30,95,4,3.1,Private,Urban,No,No,Medium,High,17,Female,Medium,Tertiary,2
120,16,76,2,11.1,Public,Urban,Yes,No,Low,Low,17,Male,High,Tertiary,2
149,14,59,1,14.8,Public,Urban,No,Yes,Medium,Medium,19,Male,Low,Unknown,2
129,2,81,3,8.1,Public,Rural,Yes,No,Medium,Low,16,Female,Low,Primary,1
210,25,87,4,13.4,Public,Rural,Yes,Yes,Medium,High,19,Female,High,Tertiary,2
172,9,91,3,14.9,Public,Rural,No,Yes,Medium,Low,19,Female,Medium,Secondary,1
100,6,99,3,12.7,Public,Rural,No,No,Low,High,19,Female,Medium,Primary,1
224,13,84,4,12.8,Public,Rural,No,Yes,High,Medium,16,Male,Medium,Tertiary,1
185,16,77,2,14.5,Private,Rural,Yes,Yes,Medium,Low,16,Male,High,Tertiary,2
173,19,73,3,5.9,Private,Rural,Yes,No,Medium,High,20,Male,Medium,Secondary,1
173,22,86,1,10.6,Public,Rural,No,Yes,Medium,Medium,19,Male,High,Tertiary,1
169,14,89,3,3.6,Private,Rural,Yes,Yes,Low,Medium,18,Female,Low,Unknown,1
229,34,83,3,13.8,Private,Rural,Yes,Yes,Low,Low,20,Female,Low,Primary,1
241,23,96,4,18.1,Public,Rural,No,Yes,Low,Medium,15,Male,Low,Secondary,2
200,15,90,4,8.9,Private,Urban,Yes,Yes,Low,High,22,Female,High,Secondary,1
147,19,83,3,0.8,Private,Rural,No,Yes,Medium,Medium,17,Female,High,Secondary,2
114,32,72,2,7.9,Public,Rural,Yes,Yes,Medium,Low,15,Male,High,Secondary,2
107,17,76,3,0.0,Private,Rural,No,Yes,Low,Low,17,Male,Medium,Tertiary,1
168,16,61,3,8.4,Public,Urban,Yes,Yes,Medium,Medium,21,Female,Medium,Secondary,1
246,12,91,3,8.0,Public,Urban,Yes,Yes,Low,Low,20,Male,Medium,Tertiary,1
210,21,87,4,20.0,Private,Rural,Yes,Yes,High,Low,15,Female,Low,Primary,3
219,25,89,4,7.3,Private,Urban,No,Yes,Low,Low,20,Male,High,Tertiary,1
181,17,90,2,9.0,Public,Urban,Yes,No,Medium,Medium,22,Male,Low,Secondary,1
209,7,90,3,11.7,Public,Urban,Yes,No,Medium,Low,16,Male,High,Primary,1
129,8,80,2,11.2,Public,Urban,Yes,No,Low,Low,21,Male,High,Secondary,2
130,29,82,1,10.8,Public,Urban,No,No,Medium,Low,21,Female,Low,Unknown,2
167,32,71,2,11.0,Public,Rural,Yes,Yes,Medium,Medium,19,Female,Low,Unknown,3
169,11,78,4,0.0,Public,Rural,Yes,No,Medium,Medium,22,Female,Low,Tertiary,1
225,30,88,2,11.3,Private,Urban,Yes,Yes,Medium,High,17,Female,Low,Secondary,2
116,4,74,4,9.7,Public,Urban,No,Yes,Low,Medium,19,Male,Medium,Unknown,1
150,30,91,3,12.3,Public,Urban,No,Yes,Medium,Medium,19,Male,Medium,Unknown,1
278,30,85,4,4.9,Public,Rural,No,Yes,High,Medium,20,Female,Medium,Secondary,4
129,24,84,3,9.6,Public,Rural,No,No,Medium,Medium,21,Female,Medium,Primary,2
174,4,85,2,11.4,Public,Urban,No,Yes,Low,Low,16,Female,Low,Unknown,1
125,22,88,2,20.0,Public,Urban,Yes,Yes,Medium,Low,17,Female,Low,Secondary,4
224,24,96,4,8.2,Public,Urban,Yes,Yes,Low,Low,21,Male,Low,Primary,1
125,23,88,2,12.1,Public,Urban,No,No,Medium,Medium,18,Female,Medium,Secondary,2
235,33,68,4,9.6,Public,Rural,Yes,Yes,High,High,16,Female,High,Primary,2
112,15,92,1,16.7,Public,Urban,Yes,Yes,Medium,Low,19,Male,High,Secondary,1
165,13,98,1,2.8,Public,Urban,Yes,Yes,High,Medium,20,Male,Medium,Tertiary,1
127,23,77,4,6.1,Public,Urban,Yes,Yes,Low,Medium,22,Female,Low,Unknown,1
240,25,91,3,2.0,Private,Urban,Yes,Yes,Low,Medium,17,Female,Medium,Tertiary,2
220,15,79,2,3.6,Public,Urban,No,No,Low,Low,16,Male,Medium,Secondary,1
197,13,67,4,6.7,Private,Rural,Yes,Yes,High,Low,16,Female,Low,Primary,1
140,3,75,3,16.2,Public,Rural,No,Yes,Medium,Low,18,Male,High,Tertiary,1
195,17,80,3,0.3,Public,Rural,Yes,Yes,Low,High,21,Female,Low,Unknown,2
127,26,78,2,15.2,Public,Urban,Yes,Yes,Low,Low,21,Female,Medium,Tertiary,2
250,27,80,3,10.5,Private,Rural,No,No,High,Medium,15,Male,High,Tertiary,2
203,17,79,3,6.1,Public,Rural,Yes,No,Low,High,17,Male,High,Secondary,2
109,21,80,3,6.8,Public,Rural,No,Yes,Low,Medium,17,Male,Low,Primary,3
367,28,89,3,5.0,Public,Rural,No,No,Medium,Medium,17,Female,Medium,Tertiary,1
244,26,94,3,11.3,Public,Rural,No,Yes,Low,Medium,17,Female,Medium,Tertiary,4
134,15,88,2,13.5,Private,Urban,Yes,Yes,Low,Medium,21,Female,Low,Secondary,1
140,24,100,3,0.0,Private,Urban,No,No,Medium,Medium,15,Male,Low,Primary,4
117,1,91,3,10.8,Public,Urban,Yes,Yes,Low,Medium,21,Female,Low,Primary,1
113,7,83,1,11.5,Public,Urban,Yes,Yes,Medium,Medium,16,Male,Low,Tertiary,1
153,3,77,2,13.9,Public,Urban,Yes,No,Medium,Medium,16,Female,Low,Primary,1
239,23,91,2,8.0,Private,Urban,Yes,Yes,High,High,21,Male,Low,Unknown,1
329,40,97,4,7.3,Public,Urban,Yes,Yes,Low,High,20,Male,Medium,Tertiary,5
118,10,76,3,10.7,Private,Rural,No,Yes,Low,Medium,15,Male,Low,Primary,1
107,9,88,2,8.8,Public,Rural,No,Yes,Low,Medium,16,Female,High,Secondary,1
166,27,71,2,1.1,Public,Rural,Yes,Yes,Medium,Medium,15,Female,Medium,Secondary,1
185,30,83,3,12.9,Public,Rural,Yes,No,Low,High,15,Female,Medium,Unknown,2
216,22,92,3,9.3,Private,Rural,No,Yes,Medium,Low,22,Female,Low,Primary,1
108,20,77,1,14.0,Public,Rural,Yes,Yes,Medium,Medium,16,Female,Medium,Secondary,1
120,5,79,1,9.1,Private,Urban,No,Yes,Medium,Low,20,Female,Low,Unknown,1
231,37,87,1,12.3,Public,Urban,Yes,No,Medium,Medium,21,Female,High,Secondary,2
234,40,80,4,12.0,Public,Rural,Yes,No,Medium,High,21,Female,High,Secondary,4
174,24,95,3,17.4,Public,Urban,Yes,Yes,High,Low,22,Female,Medium,Tertiary,2
103,0,70,2,10.3,Public,Urban,Yes,Yes,Low,Low,21,Male,Medium,Secondary,1
139,12,85,3,8.2,Public,Urban,Yes,Yes,Low,Low,16,Female,Low,Unknown,1
229,30,92,2,0.0,Public,Urban,Yes,Yes,Low,Medium,15,Male,Medium,Tertiary,3
190,17,76,1,7.4,Public,Rural,Yes,Yes,Medium,Low,18,Female,High,Secondary,2
219,35,88,3,11.8,Public,Urban,No,No,High,Medium,19,Female,Low,Secondary,1
110,20,72,2,17.6,Public,Urban,No,No,Low,Medium,17,Male,Low,Unknown,2
258,20,100,1,15.3,Public,Urban,Yes,No,Medium,High,15,Female,High,Tertiary,2
172,20,73,3,16.6,Public,Rural,No,Yes,High,Low,22,Female,Medium,Secondary,2
125,7,75,2,0.9,Public,Rural,No,Yes,Medium,Medium,16,Female,Medium,Secondary,1
176,18,73,2,8.5,Public,Urban,Yes,Yes,Low,Low,20,Female,High,Secondary,2
157,13,70,2,13.2,Public,Rural,Yes,Yes,High,Low,22,Female,Low,Secondary,2
218,34,100,1,14.4,Private,Urban,No,No,Low,High,15,Female,Medium,Secondary,3
176,39,90,2,14.3,Public,Urban,No,Yes,Low,Low,22,Male,Medium,Unknown,2
165,6,85,2,13.2,Public,Rural,Yes,Yes,High,Low,16,Male,Medium,Unknown,1
185,3,79,3,3.1,Public,Urban,Yes,Yes,Low,Low,15,Female,High,Secondary,1
172,17,93,2,10.2,Private,Urban,Yes,Yes,High,High,21,Female,Medium,Unknown,1
183,7,77,3,17.3,Public,Rural,No,Yes,Low,Low,16,Male,Low,Unknown,1
232,25,95,1,0.0,Private,Urban,Yes,Yes,High,Low,18,Male,High,Secondary,2
129,23,73,1,16.3,Public,Urban,Yes,No,Medium,Medium,20,Female,High,Secondary,1
246,39,83,3,12.2,Public,Urban,Yes,No,Medium,Low,21,Female,Medium,Secondary,5
251,28,96,3,2.5,Public,Urban,No,Yes,Medium,Low,19,Male,High,Secondary,2
242,23,97,4,7.1,Public,Urban,No,Yes,Low,Low,22,Male,Low,Unknown,3
102,0,85,1,13.2,Public,Rural,Yes,No,Low,Medium,16,Male,Low,Primary,1
183,21,75,3,16.2,Public,Urban,Yes,Yes,Medium,Medium,20,Female,Medium,Primary,3
179,21,80,2,14.9,Private,Urban,Yes,No,High,Medium,18,Male,Medium,Tertiary,1
148,23,84,2,14.9,Public,Rural,Yes,No,Medium,Low,19,Female,Low,Tertiary,3
148,11,75,3,10.2,Public,Urban,Yes,Yes,High,Medium,21,Male,Low,Primary,2
132,12,95,3,9.5,Public,Urban,No,Yes,High,Medium,22,Male,Medium,Secondary,1
175,6,62,3,10.7,Private,Rural,Yes,No,High,Low,16,Female,Medium,Primary,1
191,0,78,5,10.0,Public,Urban,Yes,Yes,High,Medium,17,Male,Low,Secondary,1
213,13,82,4,14.9,Public,Rural,Yes,No,Low,Medium,15,Male,Medium,Secondary,1
144,3,55,2,8.8,Public,Urban,Yes,Yes,Medium,High,22,Male,Medium,Primary,1
170,22,71,3,3.5,Public,Urban,Yes,Yes,Medium,Medium,15,Male,Medium,Secondary,1
241,20,94,3,10.1,Public,Rural,No,Yes,Low,High,21,Male,High,Tertiary,3
145,12,83,4,11.2,Public,Urban,Yes,Yes,High,High,15,Male,Medium,Secondary,1
143,8,97,3,9.9,Public,Urban,Yes,No,Low,High,21,Female,Medium,Unknown,2
